Territorio;Medida;Valor;
Pedro Martínez;Confirmados PDIA;302;
Pedro Martínez;Confirmados PDIA 14 días;0;
Pedro Martínez;Tasa PDIA 14 días;0;
Pedro Martínez;Confirmados PDIA 7 días;0;
Pedro Martínez;Tasa PDIA 7 dias;0;
Pedro Martínez;Total Confirmados ;302;
Pedro Martínez;Curados;287;
Pedro Martínez;Fallecidos;7;
Peza (La);Confirmados PDIA;154;
Peza (La);Confirmados PDIA 14 días;0;
Peza (La);Tasa PDIA 14 días;0;
Peza (La);Confirmados PDIA 7 días;0;
Peza (La);Tasa PDIA 7 dias;0;
Peza (La);Total Confirmados ;154;
Peza (La);Curados;146;
Peza (La);Fallecidos;2;
Polícar;Confirmados PDIA;23;
Polícar;Confirmados PDIA 14 días;0;
Polícar;Tasa PDIA 14 días;0;
Polícar;Confirmados PDIA 7 días;0;
Polícar;Tasa PDIA 7 dias;0;
Polícar;Total Confirmados ;23;
Polícar;Curados;23;
Polícar;Fallecidos;0;
Puebla de Don Fadrique;Confirmados PDIA;438;
Puebla de Don Fadrique;Confirmados PDIA 14 días;0;
Puebla de Don Fadrique;Tasa PDIA 14 días;0;
Puebla de Don Fadrique;Confirmados PDIA 7 días;0;
Puebla de Don Fadrique;Tasa PDIA 7 dias;0;
Puebla de Don Fadrique;Total Confirmados ;439;
Puebla de Don Fadrique;Curados;432;
Puebla de Don Fadrique;Fallecidos;5;
Purullena;Confirmados PDIA;535;
Purullena;Confirmados PDIA 14 días;1;
Purullena;Tasa PDIA 14 días;0;
Purullena;Confirmados PDIA 7 días;0;
Purullena;Tasa PDIA 7 dias;0;
Purullena;Total Confirmados ;537;
Purullena;Curados;522;
Purullena;Fallecidos;2;
Valle del Zalabí;Confirmados PDIA;315;
Valle del Zalabí;Confirmados PDIA 14 días;0;
Valle del Zalabí;Tasa PDIA 14 días;0;
Valle del Zalabí;Confirmados PDIA 7 días;0;
Valle del Zalabí;Tasa PDIA 7 dias;0;
Valle del Zalabí;Total Confirmados ;317;
Valle del Zalabí;Curados;309;
Valle del Zalabí;Fallecidos;4;
Villanueva de las Torres;Confirmados PDIA;56;
Villanueva de las Torres;Confirmados PDIA 14 días;0;
Villanueva de las Torres;Tasa PDIA 14 días;0;
Villanueva de las Torres;Confirmados PDIA 7 días;0;
Villanueva de las Torres;Tasa PDIA 7 dias;0;
Villanueva de las Torres;Total Confirmados ;56;
Villanueva de las Torres;Curados;55;
Villanueva de las Torres;Fallecidos;1;
Zújar;Confirmados PDIA;409;
Zújar;Confirmados PDIA 14 días;0;
Zújar;Tasa PDIA 14 días;0;
Zújar;Confirmados PDIA 7 días;0;
Zújar;Tasa PDIA 7 dias;0;
Zújar;Total Confirmados ;411;
Zújar;Curados;405;
Zújar;Fallecidos;3;
Granada (distrito);Confirmados PDIA;53037;
Granada (distrito);Confirmados PDIA 14 días;100;
Granada (distrito);Tasa PDIA 14 días;0;
Granada (distrito);Confirmados PDIA 7 días;0;
Granada (distrito);Tasa PDIA 7 dias;0;
Granada (distrito);Total Confirmados ;53411;
Granada (distrito);Curados;51702;
Granada (distrito);Fallecidos;658;
Beas de Granada;Confirmados PDIA;186;
Beas de Granada;Confirmados PDIA 14 días;0;
Beas de Granada;Tasa PDIA 14 días;0;
Beas de Granada;Confirmados PDIA 7 días;0;
Beas de Granada;Tasa PDIA 7 dias;0;
Beas de Granada;Total Confirmados ;186;
Beas de Granada;Curados;182;
Beas de Granada;Fallecidos;2;
Granada (capital);Confirmados PDIA;51715;
Granada (capital);Confirmados PDIA 14 días;98;
Granada (capital);Tasa PDIA 14 días;0;
Granada (capital);Confirmados PDIA 7 días;0;
Granada (capital);Tasa PDIA 7 dias;0;
Granada (capital);Total Confirmados ;52084;
Granada (capital);Curados;50401;
Granada (capital);Fallecidos;650;
Huétor de Santillán;Confirmados PDIA;346;
Huétor de Santillán;Confirmados PDIA 14 días;2;
Huétor de Santillán;Tasa PDIA 14 días;0;
Huétor de Santillán;Confirmados PDIA 7 días;0;
Huétor de Santillán;Tasa PDIA 7 dias;0;
Huétor de Santillán;Total Confirmados ;348;
Huétor de Santillán;Curados;336;
Huétor de Santillán;Fallecidos;3;
Jun;Confirmados PDIA;790;
Jun;Confirmados PDIA 14 días;0;
Jun;Tasa PDIA 14 días;0;
Jun;Confirmados PDIA 7 días;0;
Jun;Tasa PDIA 7 dias;0;
Jun;Total Confirmados ;793;
Jun;Curados;783;
Jun;Fallecidos;3;
Metropolitano de Granada;Confirmados PDIA;83608;
Metropolitano de Granada;Confirmados PDIA 14 días;106;
Metropolitano de Granada;Tasa PDIA 14 días;0;
Metropolitano de Granada;Confirmados PDIA 7 días;0;
Metropolitano de Granada;Tasa PDIA 7 dias;0;
Metropolitano de Granada;Total Confirmados ;83923;
Metropolitano de Granada;Curados;81481;
Metropolitano de Granada;Fallecidos;1037;
Acequias;Confirmados PDIA;;
Acequias;Confirmados PDIA 14 días;;
Acequias;Tasa PDIA 14 días;0;
Acequias;Confirmados PDIA 7 días;;
Acequias;Tasa PDIA 7 dias;0;
Acequias;Total Confirmados ;;
Acequias;Curados;;
Acequias;Fallecidos;;
Alcázar y Bargis;Confirmados PDIA;;
Alcázar y Bargis;Confirmados PDIA 14 días;;
Alcázar y Bargis;Tasa PDIA 14 días;0;
Alcázar y Bargis;Confirmados PDIA 7 días;;
Alcázar y Bargis;Tasa PDIA 7 dias;0;
Alcázar y Bargis;Total Confirmados ;;
Alcázar y Bargis;Curados;;
Alcázar y Bargis;Fallecidos;;
Alcázar y Fregenite;Confirmados PDIA;;
Alcázar y Fregenite;Confirmados PDIA 14 días;;
Alcázar y Fregenite;Tasa PDIA 14 días;0;
Alcázar y Fregenite;Confirmados PDIA 7 días;;
Alcázar y Fregenite;Tasa PDIA 7 dias;0;
Alcázar y Fregenite;Total Confirmados ;;
Alcázar y Fregenite;Curados;;
Alcázar y Fregenite;Fallecidos;;
Alcudia de Guadix;Confirmados PDIA;;
Alcudia de Guadix;Confirmados PDIA 14 días;;
Alcudia de Guadix;Tasa PDIA 14 días;0;
Alcudia de Guadix;Confirmados PDIA 7 días;;
Alcudia de Guadix;Tasa PDIA 7 dias;0;
Alcudia de Guadix;Total Confirmados ;;
Alcudia de Guadix;Curados;;
Alcudia de Guadix;Fallecidos;;
Ambroz;Confirmados PDIA;;
Ambroz;Confirmados PDIA 14 días;;
Ambroz;Tasa PDIA 14 días;0;
Ambroz;Confirmados PDIA 7 días;;
Ambroz;Tasa PDIA 7 dias;0;
Ambroz;Total Confirmados ;;
Ambroz;Curados;;
Ambroz;Fallecidos;;
Agrón;Confirmados PDIA;50;
Agrón;Confirmados PDIA 14 días;0;
Agrón;Tasa PDIA 14 días;0;
Agrón;Confirmados PDIA 7 días;0;
Agrón;Tasa PDIA 7 dias;0;
Agrón;Total Confirmados ;51;
Agrón;Curados;51;
Agrón;Fallecidos;0;
Albolote;Confirmados PDIA;3627;
Albolote;Confirmados PDIA 14 días;7;
Albolote;Tasa PDIA 14 días;0;
Albolote;Confirmados PDIA 7 días;0;
Albolote;Tasa PDIA 7 dias;0;
Albolote;Total Confirmados ;3648;
Albolote;Curados;3546;
Albolote;Fallecidos;33;
Albuñuelas;Confirmados PDIA;155;
Albuñuelas;Confirmados PDIA 14 días;0;
Albuñuelas;Tasa PDIA 14 días;0;
Albuñuelas;Confirmados PDIA 7 días;0;
Albuñuelas;Tasa PDIA 7 dias;0;
Albuñuelas;Total Confirmados ;156;
Albuñuelas;Curados;153;
Albuñuelas;Fallecidos;0;
Alfacar;Confirmados PDIA;1152;
Alfacar;Confirmados PDIA 14 días;1;
Alfacar;Tasa PDIA 14 días;0;
Alfacar;Confirmados PDIA 7 días;0;
Alfacar;Tasa PDIA 7 dias;0;
Alfacar;Total Confirmados ;1155;
Alfacar;Curados;1120;
Alfacar;Fallecidos;10;
Algarinejo;Confirmados PDIA;469;
Algarinejo;Confirmados PDIA 14 días;0;
Algarinejo;Tasa PDIA 14 días;0;
Algarinejo;Confirmados PDIA 7 días;0;
Algarinejo;Tasa PDIA 7 dias;0;
Algarinejo;Total Confirmados ;470;
Algarinejo;Curados;451;
Algarinejo;Fallecidos;16;
Alhama de Granada;Confirmados PDIA;952;
Alhama de Granada;Confirmados PDIA 14 días;3;
Alhama de Granada;Tasa PDIA 14 días;0;
Alhama de Granada;Confirmados PDIA 7 días;0;
Alhama de Granada;Tasa PDIA 7 dias;0;
Alhama de Granada;Total Confirmados ;953;
Alhama de Granada;Curados;931;
Alhama de Granada;Fallecidos;9;
Alhendín;Confirmados PDIA;1685;
Alhendín;Confirmados PDIA 14 días;3;
Alhendín;Tasa PDIA 14 días;0;
Alhendín;Confirmados PDIA 7 días;0;
Alhendín;Tasa PDIA 7 dias;0;
Alhendín;Total Confirmados ;1688;
Alhendín;Curados;1646;
Alhendín;Fallecidos;16;
Arenas del Rey;Confirmados PDIA;94;
Arenas del Rey;Confirmados PDIA 14 días;0;
Arenas del Rey;Tasa PDIA 14 días;0;
Arenas del Rey;Confirmados PDIA 7 días;0;
Arenas del Rey;Tasa PDIA 7 dias;0;
Arenas del Rey;Total Confirmados ;94;
Arenas del Rey;Curados;90;
Arenas del Rey;Fallecidos;3;
Armilla;Confirmados PDIA;4827;
Armilla;Confirmados PDIA 14 días;10;
Armilla;Tasa PDIA 14 días;0;
Armilla;Confirmados PDIA 7 días;0;
Armilla;Tasa PDIA 7 dias;0;
Armilla;Total Confirmados ;4870;
Armilla;Curados;4753;
Armilla;Fallecidos;48;
Atarfe;Confirmados PDIA;3671;
Atarfe;Confirmados PDIA 14 días;8;
Atarfe;Tasa PDIA 14 días;0;
Atarfe;Confirmados PDIA 7 días;0;
Atarfe;Tasa PDIA 7 dias;0;
Atarfe;Total Confirmados ;3681;
Atarfe;Curados;3556;
Atarfe;Fallecidos;58;
Bayacas;Confirmados PDIA;;
Bayacas;Confirmados PDIA 14 días;;
Bayacas;Tasa PDIA 14 días;0;
Bayacas;Confirmados PDIA 7 días;;
Bayacas;Tasa PDIA 7 dias;0;
Bayacas;Total Confirmados ;;
Bayacas;Curados;;
Bayacas;Fallecidos;;
Belicena;Confirmados PDIA;;
Belicena;Confirmados PDIA 14 días;;
Belicena;Tasa PDIA 14 días;0;
Belicena;Confirmados PDIA 7 días;;
Belicena;Tasa PDIA 7 dias;0;
Belicena;Total Confirmados ;;
Belicena;Curados;;
Belicena;Fallecidos;;
Benalúa de las Villas;Confirmados PDIA;138;
Benalúa de las Villas;Confirmados PDIA 14 días;0;
Benalúa de las Villas;Tasa PDIA 14 días;0;
Benalúa de las Villas;Confirmados PDIA 7 días;0;
Benalúa de las Villas;Tasa PDIA 7 dias;0;
Benalúa de las Villas;Total Confirmados ;139;
Benalúa de las Villas;Curados;137;
Benalúa de las Villas;Fallecidos;1;
Béznar;Confirmados PDIA;;
Béznar;Confirmados PDIA 14 días;;
Béznar;Tasa PDIA 14 días;0;
Béznar;Confirmados PDIA 7 días;;
Béznar;Tasa PDIA 7 dias;0;
Béznar;Total Confirmados ;;
Béznar;Curados;;
Béznar;Fallecidos;;
Cacín;Confirmados PDIA;46;
Cacín;Confirmados PDIA 14 días;0;
Cacín;Tasa PDIA 14 días;0;
Cacín;Confirmados PDIA 7 días;0;
Cacín;Tasa PDIA 7 dias;0;
Cacín;Total Confirmados ;46;
Cacín;Curados;45;
Cacín;Fallecidos;1;
Cájar;Confirmados PDIA;954;
Cájar;Confirmados PDIA 14 días;0;
Cájar;Tasa PDIA 14 días;0;
Cájar;Confirmados PDIA 7 días;0;
Cájar;Tasa PDIA 7 dias;0;
Cájar;Total Confirmados ;961;
Cájar;Curados;929;
Cájar;Fallecidos;17;
Calicasas;Confirmados PDIA;76;
Calicasas;Confirmados PDIA 14 días;0;
Calicasas;Tasa PDIA 14 días;0;
Calicasas;Confirmados PDIA 7 días;0;
Calicasas;Tasa PDIA 7 dias;0;
Calicasas;Total Confirmados ;76;
Calicasas;Curados;75;
Calicasas;Fallecidos;0;
Campotéjar;Confirmados PDIA;193;
Campotéjar;Confirmados PDIA 14 días;1;
Campotéjar;Tasa PDIA 14 días;0;
Campotéjar;Confirmados PDIA 7 días;0;
Campotéjar;Tasa PDIA 7 dias;0;
Campotéjar;Total Confirmados ;194;
Campotéjar;Curados;183;
Campotéjar;Fallecidos;7;
Caparacena;Confirmados PDIA;;
Caparacena;Confirmados PDIA 14 días;;
Caparacena;Tasa PDIA 14 días;0;
Caparacena;Confirmados PDIA 7 días;;
Caparacena;Tasa PDIA 7 dias;0;
Caparacena;Total Confirmados ;;
Caparacena;Curados;;
Caparacena;Fallecidos;;
Cenes de la Vega;Confirmados PDIA;1527;
Cenes de la Vega;Confirmados PDIA 14 días;5;
Cenes de la Vega;Tasa PDIA 14 días;0;
Cenes de la Vega;Confirmados PDIA 7 días;0;
Cenes de la Vega;Tasa PDIA 7 dias;0;
Cenes de la Vega;Total Confirmados ;1533;
Cenes de la Vega;Curados;1499;
Cenes de la Vega;Fallecidos;13;
Charches;Confirmados PDIA;;
Charches;Confirmados PDIA 14 días;;
Charches;Tasa PDIA 14 días;0;
Charches;Confirmados PDIA 7 días;;
Charches;Tasa PDIA 7 dias;0;
Charches;Total Confirmados ;;
Charches;Curados;;
Charches;Fallecidos;;
Chauchina;Confirmados PDIA;1347;
Chauchina;Confirmados PDIA 14 días;3;
Chauchina;Tasa PDIA 14 días;0;
Chauchina;Confirmados PDIA 7 días;0;
Chauchina;Tasa PDIA 7 dias;0;
Chauchina;Total Confirmados ;1348;
Chauchina;Curados;1312;
Chauchina;Fallecidos;15;
Cherín;Confirmados PDIA;;
Cherín;Confirmados PDIA 14 días;;
Cherín;Tasa PDIA 14 días;0;
Cherín;Confirmados PDIA 7 días;;
Cherín;Tasa PDIA 7 dias;0;
Cherín;Total Confirmados ;;
Cherín;Curados;;
Cherín;Fallecidos;;
Chite y Talará;Confirmados PDIA;;
Chite y Talará;Confirmados PDIA 14 días;;
Chite y Talará;Tasa PDIA 14 días;0;
Chite y Talará;Confirmados PDIA 7 días;;
Chite y Talará;Tasa PDIA 7 dias;0;
Chite y Talará;Total Confirmados ;;
Chite y Talará;Curados;;
Chite y Talará;Fallecidos;;
Chimeneas;Confirmados PDIA;216;
Chimeneas;Confirmados PDIA 14 días;0;
Chimeneas;Tasa PDIA 14 días;0;
Chimeneas;Confirmados PDIA 7 días;0;
Chimeneas;Tasa PDIA 7 dias;0;
Chimeneas;Total Confirmados ;216;
Chimeneas;Curados;209;
Chimeneas;Fallecidos;2;
Churriana;Confirmados PDIA;;
Churriana;Confirmados PDIA 14 días;;
Churriana;Tasa PDIA 14 días;0;
Churriana;Confirmados PDIA 7 días;;
Churriana;Tasa PDIA 7 dias;0;
Churriana;Total Confirmados ;;
Churriana;Curados;;
Churriana;Fallecidos;;
Churriana de la Vega;Confirmados PDIA;3365;
Churriana de la Vega;Confirmados PDIA 14 días;10;
Churriana de la Vega;Tasa PDIA 14 días;0;
Churriana de la Vega;Confirmados PDIA 7 días;0;
Churriana de la Vega;Tasa PDIA 7 dias;0;
Churriana de la Vega;Total Confirmados ;3373;
Churriana de la Vega;Curados;3273;
Churriana de la Vega;Fallecidos;39;
Cijuela;Confirmados PDIA;723;
Cijuela;Confirmados PDIA 14 días;0;
Cijuela;Tasa PDIA 14 días;0;
Cijuela;Confirmados PDIA 7 días;0;
Cijuela;Tasa PDIA 7 dias;0;
Cijuela;Total Confirmados ;724;
Cijuela;Curados;701;
Cijuela;Fallecidos;9;
Cogollos de la Vega;Confirmados PDIA;421;
Cogollos de la Vega;Confirmados PDIA 14 días;0;
Cogollos de la Vega;Tasa PDIA 14 días;0;
Cogollos de la Vega;Confirmados PDIA 7 días;0;
Cogollos de la Vega;Tasa PDIA 7 dias;0;
Cogollos de la Vega;Total Confirmados ;422;
Cogollos de la Vega;Curados;401;
Cogollos de la Vega;Fallecidos;8;
Cojáyar;Confirmados PDIA;;
Cojáyar;Confirmados PDIA 14 días;;
Cojáyar;Tasa PDIA 14 días;0;
Cojáyar;Confirmados PDIA 7 días;;
Cojáyar;Tasa PDIA 7 dias;0;
Cojáyar;Total Confirmados ;;
Cojáyar;Curados;;
Cojáyar;Fallecidos;;
Cónchar;Confirmados PDIA;;
Cónchar;Confirmados PDIA 14 días;;
Cónchar;Tasa PDIA 14 días;0;
Cónchar;Confirmados PDIA 7 días;;
Cónchar;Tasa PDIA 7 dias;0;
Cónchar;Total Confirmados ;;
Cónchar;Curados;;
Cónchar;Fallecidos;;
Colomera;Confirmados PDIA;298;
Colomera;Confirmados PDIA 14 días;0;
Colomera;Tasa PDIA 14 días;0;
Colomera;Confirmados PDIA 7 días;0;
Colomera;Tasa PDIA 7 dias;0;
Colomera;Total Confirmados ;298;
Colomera;Curados;291;
Colomera;Fallecidos;2;
Cozvíjar;Confirmados PDIA;;
Cozvíjar;Confirmados PDIA 14 días;;
Cozvíjar;Tasa PDIA 14 días;0;
Cozvíjar;Confirmados PDIA 7 días;;
Cozvíjar;Tasa PDIA 7 dias;0;
Cozvíjar;Total Confirmados ;;
Cozvíjar;Curados;;
Cozvíjar;Fallecidos;;
Cúllar Vega;Confirmados PDIA;1421;
Cúllar Vega;Confirmados PDIA 14 días;0;
Cúllar Vega;Tasa PDIA 14 días;0;
Cúllar Vega;Confirmados PDIA 7 días;0;
Cúllar Vega;Tasa PDIA 7 dias;0;
Cúllar Vega;Total Confirmados ;1424;
Cúllar Vega;Curados;1395;
Cúllar Vega;Fallecidos;14;
Dehesas Viejas;Confirmados PDIA;;
Dehesas Viejas;Confirmados PDIA 14 días;;
Dehesas Viejas;Tasa PDIA 14 días;0;
Dehesas Viejas;Confirmados PDIA 7 días;;
Dehesas Viejas;Tasa PDIA 7 dias;0;
Dehesas Viejas;Total Confirmados ;;
Dehesas Viejas;Curados;;
Dehesas Viejas;Fallecidos;;
Dehesas Viejas;Confirmados PDIA;84;
Dehesas Viejas;Confirmados PDIA 14 días;0;
Dehesas Viejas;Tasa PDIA 14 días;0;
Dehesas Viejas;Confirmados PDIA 7 días;0;
Dehesas Viejas;Tasa PDIA 7 dias;0;
Dehesas Viejas;Total Confirmados ;84;
Dehesas Viejas;Curados;81;
Dehesas Viejas;Fallecidos;1;
Deifontes;Confirmados PDIA;428;
Deifontes;Confirmados PDIA 14 días;0;
Deifontes;Tasa PDIA 14 días;0;
Deifontes;Confirmados PDIA 7 días;0;
Deifontes;Tasa PDIA 7 dias;0;
Deifontes;Total Confirmados ;430;
Deifontes;Curados;409;
Deifontes;Fallecidos;8;
Dílar;Confirmados PDIA;319;
Dílar;Confirmados PDIA 14 días;1;
Dílar;Tasa PDIA 14 días;0;
Dílar;Confirmados PDIA 7 días;0;
Dílar;Tasa PDIA 7 dias;0;
Dílar;Total Confirmados ;321;
Dílar;Curados;311;
Dílar;Fallecidos;3;
Domingo Pérez de Granada;Confirmados PDIA;133;
Domingo Pérez de Granada;Confirmados PDIA 14 días;0;
Domingo Pérez de Granada;Tasa PDIA 14 días;0;
Domingo Pérez de Granada;Confirmados PDIA 7 días;0;
Domingo Pérez de Granada;Tasa PDIA 7 dias;0;
Domingo Pérez de Granada;Total Confirmados ;133;
Domingo Pérez de Granada;Curados;127;
Domingo Pérez de Granada;Fallecidos;2;
Dúdar;Confirmados PDIA;44;
Dúdar;Confirmados PDIA 14 días;0;
Dúdar;Tasa PDIA 14 días;0;
Dúdar;Confirmados PDIA 7 días;0;
Dúdar;Tasa PDIA 7 dias;0;
Dúdar;Total Confirmados ;44;
Dúdar;Curados;42;
Dúdar;Fallecidos;1;
Dúrcal;Confirmados PDIA;1308;
Dúrcal;Confirmados PDIA 14 días;0;
Dúrcal;Tasa PDIA 14 días;0;
Dúrcal;Confirmados PDIA 7 días;0;
Dúrcal;Tasa PDIA 7 dias;0;
Dúrcal;Total Confirmados ;1309;
Dúrcal;Curados;1283;
Dúrcal;Fallecidos;10;
Escúzar;Confirmados PDIA;179;
Escúzar;Confirmados PDIA 14 días;0;
Escúzar;Tasa PDIA 14 días;0;
Escúzar;Confirmados PDIA 7 días;0;
Escúzar;Tasa PDIA 7 dias;0;
Escúzar;Total Confirmados ;180;
Escúzar;Curados;176;
Escúzar;Fallecidos;4;
Esfiliana;Confirmados PDIA;;
Esfiliana;Confirmados PDIA 14 días;;
Esfiliana;Tasa PDIA 14 días;0;
Esfiliana;Confirmados PDIA 7 días;;
Esfiliana;Tasa PDIA 7 dias;0;
Esfiliana;Total Confirmados ;;
Esfiliana;Curados;;
Esfiliana;Fallecidos;;
Ferreirola;Confirmados PDIA;;
Ferreirola;Confirmados PDIA 14 días;;
Ferreirola;Tasa PDIA 14 días;0;
Ferreirola;Confirmados PDIA 7 días;;
Ferreirola;Tasa PDIA 7 dias;0;
Ferreirola;Total Confirmados ;;
Ferreirola;Curados;;
Ferreirola;Fallecidos;;
Fornes;Confirmados PDIA;;
Fornes;Confirmados PDIA 14 días;;
Fornes;Tasa PDIA 14 días;0;
Fornes;Confirmados PDIA 7 días;;
Fornes;Tasa PDIA 7 dias;0;
Fornes;Total Confirmados ;;
Fornes;Curados;;
Fornes;Fallecidos;;
Fornes;Confirmados PDIA;76;
Fornes;Confirmados PDIA 14 días;0;
Fornes;Tasa PDIA 14 días;0;
Fornes;Confirmados PDIA 7 días;0;
Fornes;Tasa PDIA 7 dias;0;
Fornes;Total Confirmados ;76;
Fornes;Curados;72;
Fornes;Fallecidos;2;
Fregenite;Confirmados PDIA;;
Fregenite;Confirmados PDIA 14 días;;
Fregenite;Tasa PDIA 14 días;0;
Fregenite;Confirmados PDIA 7 días;;
Fregenite;Tasa PDIA 7 dias;0;
Fregenite;Total Confirmados ;;
Fregenite;Curados;;
Fregenite;Fallecidos;;
Fuente Vaqueros;Confirmados PDIA;1054;
Fuente Vaqueros;Confirmados PDIA 14 días;0;
Fuente Vaqueros;Tasa PDIA 14 días;0;
Fuente Vaqueros;Confirmados PDIA 7 días;0;
Fuente Vaqueros;Tasa PDIA 7 dias;0;
Fuente Vaqueros;Total Confirmados ;1056;
Fuente Vaqueros;Curados;1018;
Fuente Vaqueros;Fallecidos;13;
Gabias (Las);Confirmados PDIA;3962;
Gabias (Las);Confirmados PDIA 14 días;2;
Gabias (Las);Tasa PDIA 14 días;0;
Gabias (Las);Confirmados PDIA 7 días;0;
Gabias (Las);Tasa PDIA 7 dias;0;
Gabias (Las);Total Confirmados ;3975;
Gabias (Las);Curados;3892;
Gabias (Las);Fallecidos;31;
Gabia la Chica;Confirmados PDIA;;
Gabia la Chica;Confirmados PDIA 14 días;;
Gabia la Chica;Tasa PDIA 14 días;0;
Gabia la Chica;Confirmados PDIA 7 días;;
Gabia la Chica;Tasa PDIA 7 dias;0;
Gabia la Chica;Total Confirmados ;;
Gabia la Chica;Curados;;
Gabia la Chica;Fallecidos;;
Gabia la Grande;Confirmados PDIA;;
Gabia la Grande;Confirmados PDIA 14 días;;
Gabia la Grande;Tasa PDIA 14 días;0;
Gabia la Grande;Confirmados PDIA 7 días;;
Gabia la Grande;Tasa PDIA 7 dias;0;
Gabia la Grande;Total Confirmados ;;
Gabia la Grande;Curados;;
Gabia la Grande;Fallecidos;;
Gobernador;Confirmados PDIA;11;
Gobernador;Confirmados PDIA 14 días;0;
Gobernador;Tasa PDIA 14 días;0;
Gobernador;Confirmados PDIA 7 días;0;
Gobernador;Tasa PDIA 7 dias;0;
Gobernador;Total Confirmados ;11;
Gobernador;Curados;11;
Gobernador;Fallecidos;0;
Gójar;Confirmados PDIA;970;
Gójar;Confirmados PDIA 14 días;1;
Gójar;Tasa PDIA 14 días;0;
Gójar;Confirmados PDIA 7 días;0;
Gójar;Tasa PDIA 7 dias;0;
Gójar;Total Confirmados ;974;
Gójar;Curados;953;
Gójar;Fallecidos;5;
Guadahortuna;Confirmados PDIA;217;
Guadahortuna;Confirmados PDIA 14 días;0;
Guadahortuna;Tasa PDIA 14 días;0;
Guadahortuna;Confirmados PDIA 7 días;0;
Guadahortuna;Tasa PDIA 7 dias;0;
Guadahortuna;Total Confirmados ;217;
Guadahortuna;Curados;210;
Guadahortuna;Fallecidos;2;
Guájar Alto;Confirmados PDIA;;
Guájar Alto;Confirmados PDIA 14 días;;
Guájar Alto;Tasa PDIA 14 días;0;
Guájar Alto;Confirmados PDIA 7 días;;
Guájar Alto;Tasa PDIA 7 dias;0;
Guájar Alto;Total Confirmados ;;
Guájar Alto;Curados;;
Guájar Alto;Fallecidos;;
Guájar Faragüit;Confirmados PDIA;;
Guájar Faragüit;Confirmados PDIA 14 días;;
Guájar Faragüit;Tasa PDIA 14 días;0;
Guájar Faragüit;Confirmados PDIA 7 días;;
Guájar Faragüit;Tasa PDIA 7 dias;0;
Guájar Faragüit;Total Confirmados ;;
Guájar Faragüit;Curados;;
Guájar Faragüit;Fallecidos;;
Guájar Fondón;Confirmados PDIA;;
Guájar Fondón;Confirmados PDIA 14 días;;
Guájar Fondón;Tasa PDIA 14 días;0;
Guájar Fondón;Confirmados PDIA 7 días;;
Guájar Fondón;Tasa PDIA 7 dias;0;
Guájar Fondón;Total Confirmados ;;
Guájar Fondón;Curados;;
Guájar Fondón;Fallecidos;;
Güéjar Sierra;Confirmados PDIA;488;
Güéjar Sierra;Confirmados PDIA 14 días;0;
Güéjar Sierra;Tasa PDIA 14 días;0;
Güéjar Sierra;Confirmados PDIA 7 días;0;
Güéjar Sierra;Tasa PDIA 7 dias;0;
Güéjar Sierra;Total Confirmados ;489;
Güéjar Sierra;Curados;479;
Güéjar Sierra;Fallecidos;9;
Güevéjar;Confirmados PDIA;420;
Güevéjar;Confirmados PDIA 14 días;0;
Güevéjar;Tasa PDIA 14 días;0;
Güevéjar;Confirmados PDIA 7 días;0;
Güevéjar;Tasa PDIA 7 dias;0;
Güevéjar;Total Confirmados ;421;
Güevéjar;Curados;411;
Güevéjar;Fallecidos;4;
Huétor Tájar;Confirmados PDIA;2112;
Huétor Tájar;Confirmados PDIA 14 días;0;
Huétor Tájar;Tasa PDIA 14 días;0;
Huétor Tájar;Confirmados PDIA 7 días;0;
Huétor Tájar;Tasa PDIA 7 dias;0;
Huétor Tájar;Total Confirmados ;2116;
Huétor Tájar;Curados;2059;
Huétor Tájar;Fallecidos;32;
Huétor Vega;Confirmados PDIA;2430;
Huétor Vega;Confirmados PDIA 14 días;3;
Huétor Vega;Tasa PDIA 14 días;0;
Huétor Vega;Confirmados PDIA 7 días;0;
Huétor Vega;Tasa PDIA 7 dias;0;
Huétor Vega;Total Confirmados ;2444;
Huétor Vega;Curados;2392;
Huétor Vega;Fallecidos;16;
Íllora;Confirmados PDIA;1965;
Íllora;Confirmados PDIA 14 días;3;
Íllora;Tasa PDIA 14 días;0;
Íllora;Confirmados PDIA 7 días;0;
Íllora;Tasa PDIA 7 dias;0;
Íllora;Total Confirmados ;1967;
Íllora;Curados;1904;
Íllora;Fallecidos;30;
Izbor;Confirmados PDIA;;
Izbor;Confirmados PDIA 14 días;;
Izbor;Tasa PDIA 14 días;0;
Izbor;Confirmados PDIA 7 días;;
Izbor;Tasa PDIA 7 dias;0;
Izbor;Total Confirmados ;;
Izbor;Curados;;
Izbor;Fallecidos;;
Iznalloz;Confirmados PDIA;1104;
Iznalloz;Confirmados PDIA 14 días;1;
Iznalloz;Tasa PDIA 14 días;0;
Iznalloz;Confirmados PDIA 7 días;0;
Iznalloz;Tasa PDIA 7 dias;0;
Iznalloz;Total Confirmados ;1108;
Iznalloz;Curados;1050;
Iznalloz;Fallecidos;29;
Játar;Confirmados PDIA;;
Játar;Confirmados PDIA 14 días;;
Játar;Tasa PDIA 14 días;0;
Játar;Confirmados PDIA 7 días;;
Játar;Tasa PDIA 7 dias;0;
Játar;Total Confirmados ;;
Játar;Curados;;
Játar;Fallecidos;;
